,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
1,FLC2,chr1,34620,+,-400,14.122287968441814,Ana
2,FLC2,chr1,34620,+,-400,41.70786516853933,Eth
3,FLC2,chr1,34620,+,-400,21.322314049586776,Glu
4,ACS1,chr1,34620,-,-280,14.122287968441814,Ana
5,ACS1,chr1,34620,-,-280,41.70786516853933,Eth
6,ACS1,chr1,34620,-,-280,21.322314049586776,Glu
7,CYC3,chr1,59118,-,-258,2.1291866028708135,Eth
8,CYC3,chr1,59118,-,-258,2.1115537848605577,Glu
9,YAT1,chr1,173158,+,-279,2.291913214990138,Ana
10,YAT1,chr1,173158,+,-279,19.669856459330145,Eth
11,YAT1,chr1,173158,+,-279,9.168103448275861,Glu
12,YAT1,chr1,173294,+,-143,16.820512820512818,Ana
13,YAT1,chr1,173294,+,-143,38.84688995215311,Eth
14,YAT1,chr1,173294,+,-143,23.762931034482758,Glu
15,MRS3,chr10,148818,+,-467,7.7748226950354615,Ana
16,MRS3,chr10,148818,+,-467,11.208232445520581,Eth
17,MRS3,chr10,148818,+,-467,12.258771929824562,Glu
18,MRS3,chr10,148818,+,-467,4.570588235294117,Nit
19,DPI8,chr10,148818,-,-191,7.7748226950354615,Ana
20,DPI8,chr10,148818,-,-191,11.208232445520581,Eth
21,DPI8,chr10,148818,-,-191,12.258771929824562,Glu
22,DPI8,chr10,148818,-,-191,4.570588235294117,Nit
23,MRS3,chr10,148875,+,-410,17.831858407079647,Ana
24,MRS3,chr10,148875,+,-410,47.68181818181818,Eth
25,MRS3,chr10,148875,+,-410,41.51315789473684,Glu
26,MRS3,chr10,148875,+,-410,22.25294117647059,Nit
27,DPI8,chr10,148875,-,-248,17.831858407079647,Ana
28,DPI8,chr10,148875,-,-248,47.68181818181818,Eth
29,DPI8,chr10,148875,-,-248,41.51315789473684,Glu
30,DPI8,chr10,148875,-,-248,22.25294117647059,Nit
31,ASF1,chr10,184403,+,-556,2.253048780487805,Eth
32,NCA3,chr10,184403,-,-575,2.253048780487805,Eth
33,SIP4,chr10,248847,+,-231,6.30379746835443,Eth
34,SIP4,chr10,248847,+,-231,2.9752066115702482,Glu
35,ARG3,chr10,251751,+,-290,13.882783882783883,Ana
36,ARG3,chr10,251751,+,-290,11.329787234042552,Eth
37,ARG3,chr10,251751,+,-290,8.167330677290837,Glu
38,RPL43B,chr10,604200,+,926,3.446808510638298,Eth
39,SFC1,chr10,604200,+,-414,3.446808510638298,Eth
40,YMR1,chr10,628219,+,-240,6.023550724637681,Ana
41,YMR1,chr10,628219,+,-240,8.42378048780488,Eth
42,YMR1,chr10,628219,+,-240,5.768595041322314,Glu
43,CPA2,chr10,628219,-,-230,6.023550724637681,Ana
44,CPA2,chr10,628219,-,-230,8.42378048780488,Eth
45,CPA2,chr10,628219,-,-230,5.768595041322314,Glu
46,BAT2,chr10,700262,+,-391,3.4124087591240877,Ana
47,BAT2,chr10,700262,+,-391,13.353658536585368,Eth
48,BAT2,chr10,700262,+,-391,2.4324324324324325,Glu
49,JEN1,chr11,28251,+,-452,4.655677655677655,Ana
50,JEN1,chr11,28251,+,-452,8.223404255319148,Eth
51,JEN1,chr11,28251,+,-452,8.228373702422147,Glu
52,PTK1,chr11,77167,-,-262,2.1016949152542375,Ana
53,PTK1,chr11,77167,-,-262,2.7607361963190185,Eth
54,PTK1,chr11,77167,-,-262,2.4892703862660945,Glu
55,FAT3,chr11,98923,-,-897,11.016548463356974,Eth
56,FAT3,chr11,98923,-,-897,4.323308270676692,Glu
57,MTR2,chr11,98923,-,872,11.016548463356974,Eth
